PJME_MW,dow,doy,year,month,quarter,hour,weekday,woy,dom,season,weekend
27822.0,1,325,2012,11,4,6,1,47,20,4,0
31428.0,1,325,2012,11,4,7,1,47,20,4,0
32981.0,1,325,2012,11,4,8,1,47,20,4,0
32949.0,1,325,2012,11,4,9,1,47,20,4,0
32502.0,1,325,2012,11,4,10,1,47,20,4,0
31943.0,1,325,2012,11,4,11,1,47,20,4,0
31397.0,1,325,2012,11,4,12,1,47,20,4,0
31060.0,1,325,2012,11,4,13,1,47,20,4,0
31018.0,1,325,2012,11,4,14,1,47,20,4,0
30921.0,1,325,2012,11,4,15,1,47,20,4,0
31146.0,1,325,2012,11,4,16,1,47,20,4,0
32645.0,1,325,2012,11,4,17,1,47,20,4,0
34956.0,1,325,2012,11,4,18,1,47,20,4,0
34879.0,1,325,2012,11,4,19,1,47,20,4,0
34385.0,1,325,2012,11,4,20,1,47,20,4,0
33585.0,1,325,2012,11,4,21,1,47,20,4,0
32088.0,1,325,2012,11,4,22,1,47,20,4,0
29795.0,1,325,2012,11,4,23,1,47,20,4,0
27567.0,2,326,2012,11,4,0,2,47,21,4,0
26059.0,2,326,2012,11,4,1,2,47,21,4,0
25262.0,2,326,2012,11,4,2,2,47,21,4,0
25008.0,2,326,2012,11,4,3,2,47,21,4,0
25074.0,2,326,2012,11,4,4,2,47,21,4,0
25916.0,2,326,2012,11,4,5,2,47,21,4,0
28157.0,2,326,2012,11,4,6,2,47,21,4,0
31525.0,2,326,2012,11,4,7,2,47,21,4,0
33257.0,2,326,2012,11,4,8,2,47,21,4,0
33216.0,2,326,2012,11,4,9,2,47,21,4,0
32624.0,2,326,2012,11,4,10,2,47,21,4,0
32027.0,2,326,2012,11,4,11,2,47,21,4,0
31560.0,2,326,2012,11,4,12,2,47,21,4,0
30946.0,2,326,2012,11,4,13,2,47,21,4,0
30586.0,2,326,2012,11,4,14,2,47,21,4,0
30278.0,2,326,2012,11,4,15,2,47,21,4,0
30174.0,2,326,2012,11,4,16,2,47,21,4,0
31263.0,2,326,2012,11,4,17,2,47,21,4,0
33843.0,2,326,2012,11,4,18,2,47,21,4,0
33977.0,2,326,2012,11,4,19,2,47,21,4,0
33247.0,2,326,2012,11,4,20,2,47,21,4,0
32688.0,2,326,2012,11,4,21,2,47,21,4,0
31494.0,2,326,2012,11,4,22,2,47,21,4,0
29737.0,2,326,2012,11,4,23,2,47,21,4,0
27719.0,3,327,2012,11,4,0,3,47,22,4,0
26118.0,3,327,2012,11,4,1,3,47,22,4,0
25240.0,3,327,2012,11,4,2,3,47,22,4,0
24773.0,3,327,2012,11,4,3,3,47,22,4,0
24711.0,3,327,2012,11,4,4,3,47,22,4,0
25088.0,3,327,2012,11,4,5,3,47,22,4,0
26020.0,3,327,2012,11,4,6,3,47,22,4,0
27222.0,3,327,2012,11,4,7,3,47,22,4,0
28048.0,3,327,2012,11,4,8,3,47,22,4,0
28876.0,3,327,2012,11,4,9,3,47,22,4,0
29100.0,3,327,2012,11,4,10,3,47,22,4,0
29154.0,3,327,2012,11,4,11,3,47,22,4,0
28951.0,3,327,2012,11,4,12,3,47,22,4,0
28157.0,3,327,2012,11,4,13,3,47,22,4,0
27060.0,3,327,2012,11,4,14,3,47,22,4,0
26145.0,3,327,2012,11,4,15,3,47,22,4,0
25523.0,3,327,2012,11,4,16,3,47,22,4,0
25705.0,3,327,2012,11,4,17,3,47,22,4,0
27144.0,3,327,2012,11,4,18,3,47,22,4,0
27126.0,3,327,2012,11,4,19,3,47,22,4,0
27080.0,3,327,2012,11,4,20,3,47,22,4,0
27174.0,3,327,2012,11,4,21,3,47,22,4,0
26985.0,3,327,2012,11,4,22,3,47,22,4,0
26263.0,3,327,2012,11,4,23,3,47,22,4,0
25248.0,4,328,2012,11,4,0,4,47,23,4,0
24320.0,4,328,2012,11,4,1,4,47,23,4,0
23814.0,4,328,2012,11,4,2,4,47,23,4,0
23680.0,4,328,2012,11,4,3,4,47,23,4,0
23906.0,4,328,2012,11,4,4,4,47,23,4,0
24602.0,4,328,2012,11,4,5,4,47,23,4,0
26049.0,4,328,2012,11,4,6,4,47,23,4,0
27750.0,4,328,2012,11,4,7,4,47,23,4,0
28653.0,4,328,2012,11,4,8,4,47,23,4,0
29146.0,4,328,2012,11,4,9,4,47,23,4,0
29010.0,4,328,2012,11,4,10,4,47,23,4,0
28486.0,4,328,2012,11,4,11,4,47,23,4,0
27998.0,4,328,2012,11,4,12,4,47,23,4,0
27488.0,4,328,2012,11,4,13,4,47,23,4,0
27155.0,4,328,2012,11,4,14,4,47,23,4,0
27036.0,4,328,2012,11,4,15,4,47,23,4,0
27434.0,4,328,2012,11,4,16,4,47,23,4,0
28998.0,4,328,2012,11,4,17,4,47,23,4,0
31203.0,4,328,2012,11,4,18,4,47,23,4,0
30882.0,4,328,2012,11,4,19,4,47,23,4,0
30181.0,4,328,2012,11,4,20,4,47,23,4,0
29465.0,4,328,2012,11,4,21,4,47,23,4,0
28393.0,4,328,2012,11,4,22,4,47,23,4,0
26913.0,4,328,2012,11,4,23,4,47,23,4,0
25287.0,5,329,2012,11,4,0,5,47,24,4,1
23975.0,5,329,2012,11,4,1,5,47,24,4,1
23271.0,5,329,2012,11,4,2,5,47,24,4,1
23050.0,5,329,2012,11,4,3,5,47,24,4,1
23112.0,5,329,2012,11,4,4,5,47,24,4,1
23490.0,5,329,2012,11,4,5,5,47,24,4,1
24388.0,5,329,2012,11,4,6,5,47,24,4,1
25772.0,5,329,2012,11,4,7,5,47,24,4,1
27025.0,5,329,2012,11,4,8,5,47,24,4,1
28545.0,5,329,2012,11,4,9,5,47,24,4,1
29571.0,5,329,2012,11,4,10,5,47,24,4,1
30260.0,5,329,2012,11,4,11,5,47,24,4,1
30488.0,5,329,2012,11,4,12,5,47,24,4,1
30485.0,5,329,2012,11,4,13,5,47,24,4,1
30188.0,5,329,2012,11,4,14,5,47,24,4,1
30013.0,5,329,2012,11,4,15,5,47,24,4,1
30254.0,5,329,2012,11,4,16,5,47,24,4,1
31723.0,5,329,2012,11,4,17,5,47,24,4,1
33932.0,5,329,2012,11,4,18,5,47,24,4,1
33975.0,5,329,2012,11,4,19,5,47,24,4,1
33519.0,5,329,2012,11,4,20,5,47,24,4,1
33011.0,5,329,2012,11,4,21,5,47,24,4,1
31968.0,5,329,2012,11,4,22,5,47,24,4,1
30383.0,5,329,2012,11,4,23,5,47,24,4,1
28579.0,6,330,2012,11,4,0,6,47,25,4,1
26967.0,6,330,2012,11,4,1,6,47,25,4,1
26232.0,6,330,2012,11,4,2,6,47,25,4,1
25597.0,6,330,2012,11,4,3,6,47,25,4,1
25427.0,6,330,2012,11,4,4,6,47,25,4,1
25580.0,6,330,2012,11,4,5,6,47,25,4,1
26196.0,6,330,2012,11,4,6,6,47,25,4,1
27047.0,6,330,2012,11,4,7,6,47,25,4,1
27933.0,6,330,2012,11,4,8,6,47,25,4,1
28922.0,6,330,2012,11,4,9,6,47,25,4,1
29830.0,6,330,2012,11,4,10,6,47,25,4,1
30417.0,6,330,2012,11,4,11,6,47,25,4,1
30643.0,6,330,2012,11,4,12,6,47,25,4,1
30614.0,6,330,2012,11,4,13,6,47,25,4,1
30334.0,6,330,2012,11,4,14,6,47,25,4,1
30073.0,6,330,2012,11,4,15,6,47,25,4,1
30152.0,6,330,2012,11,4,16,6,47,25,4,1
31736.0,6,330,2012,11,4,17,6,47,25,4,1
34904.0,6,330,2012,11,4,18,6,47,25,4,1
35249.0,6,330,2012,11,4,19,6,47,25,4,1
34963.0,6,330,2012,11,4,20,6,47,25,4,1
34535.0,6,330,2012,11,4,21,6,47,25,4,1
33060.0,6,330,2012,11,4,22,6,47,25,4,1
31091.0,6,330,2012,11,4,23,6,47,25,4,1
29197.0,0,331,2012,11,4,0,0,48,26,4,0
27733.0,0,331,2012,11,4,1,0,48,26,4,0
27026.0,0,331,2012,11,4,2,0,48,26,4,0
26781.0,0,331,2012,11,4,3,0,48,26,4,0
26935.0,0,331,2012,11,4,4,0,48,26,4,0
27717.0,0,331,2012,11,4,5,0,48,26,4,0
29790.0,0,331,2012,11,4,6,0,48,26,4,0
33027.0,0,331,2012,11,4,7,0,48,26,4,0
34594.0,0,331,2012,11,4,8,0,48,26,4,0
34365.0,0,331,2012,11,4,9,0,48,26,4,0
33526.0,0,331,2012,11,4,10,0,48,26,4,0
32803.0,0,331,2012,11,4,11,0,48,26,4,0
32125.0,0,331,2012,11,4,12,0,48,26,4,0
31600.0,0,331,2012,11,4,13,0,48,26,4,0
31115.0,0,331,2012,11,4,14,0,48,26,4,0
30849.0,0,331,2012,11,4,15,0,48,26,4,0
31101.0,0,331,2012,11,4,16,0,48,26,4,0
32903.0,0,331,2012,11,4,17,0,48,26,4,0
36228.0,0,331,2012,11,4,18,0,48,26,4,0
36608.0,0,331,2012,11,4,19,0,48,26,4,0
36338.0,0,331,2012,11,4,20,0,48,26,4,0
35611.0,0,331,2012,11,4,21,0,48,26,4,0
33972.0,0,331,2012,11,4,22,0,48,26,4,0
31404.0,0,331,2012,11,4,23,0,48,26,4,0
28976.0,1,332,2012,11,4,0,1,48,27,4,0
27161.0,1,332,2012,11,4,1,1,48,27,4,0
26191.0,1,332,2012,11,4,2,1,48,27,4,0
25713.0,1,332,2012,11,4,3,1,48,27,4,0
25616.0,1,332,2012,11,4,4,1,48,27,4,0
26350.0,1,332,2012,11,4,5,1,48,27,4,0
28607.0,1,332,2012,11,4,6,1,48,27,4,0
32263.0,1,332,2012,11,4,7,1,48,27,4,0
34366.0,1,332,2012,11,4,8,1,48,27,4,0
34796.0,1,332,2012,11,4,9,1,48,27,4,0
34967.0,1,332,2012,11,4,10,1,48,27,4,0
35526.0,1,332,2012,11,4,11,1,48,27,4,0
35544.0,1,332,2012,11,4,12,1,48,27,4,0
35542.0,1,332,2012,11,4,13,1,48,27,4,0
35475.0,1,332,2012,11,4,14,1,48,27,4,0
35259.0,1,332,2012,11,4,15,1,48,27,4,0
35436.0,1,332,2012,11,4,16,1,48,27,4,0
36915.0,1,332,2012,11,4,17,1,48,27,4,0
38917.0,1,332,2012,11,4,18,1,48,27,4,0
38606.0,1,332,2012,11,4,19,1,48,27,4,0
37910.0,1,332,2012,11,4,20,1,48,27,4,0
36821.0,1,332,2012,11,4,21,1,48,27,4,0
35035.0,1,332,2012,11,4,22,1,48,27,4,0
32358.0,1,332,2012,11,4,23,1,48,27,4,0
29837.0,2,333,2012,11,4,0,2,48,28,4,0
28081.0,2,333,2012,11,4,1,2,48,28,4,0
27188.0,2,333,2012,11,4,2,2,48,28,4,0
26733.0,2,333,2012,11,4,3,2,48,28,4,0
26791.0,2,333,2012,11,4,4,2,48,28,4,0
27596.0,2,333,2012,11,4,5,2,48,28,4,0
30001.0,2,333,2012,11,4,6,2,48,28,4,0
33950.0,2,333,2012,11,4,7,2,48,28,4,0
35505.0,2,333,2012,11,4,8,2,48,28,4,0
35222.0,2,333,2012,11,4,9,2,48,28,4,0
34708.0,2,333,2012,11,4,10,2,48,28,4,0
34028.0,2,333,2012,11,4,11,2,48,28,4,0
33571.0,2,333,2012,11,4,12,2,48,28,4,0
33121.0,2,333,2012,11,4,13,2,48,28,4,0
32978.0,2,333,2012,11,4,14,2,48,28,4,0
32789.0,2,333,2012,11,4,15,2,48,28,4,0
33095.0,2,333,2012,11,4,16,2,48,28,4,0
34986.0,2,333,2012,11,4,17,2,48,28,4,0
38182.0,2,333,2012,11,4,18,2,48,28,4,0
38357.0,2,333,2012,11,4,19,2,48,28,4,0
38062.0,2,333,2012,11,4,20,2,48,28,4,0
37379.0,2,333,2012,11,4,21,2,48,28,4,0
35838.0,2,333,2012,11,4,22,2,48,28,4,0
33283.0,2,333,2012,11,4,23,2,48,28,4,0
30882.0,3,334,2012,11,4,0,3,48,29,4,0
29228.0,3,334,2012,11,4,1,3,48,29,4,0
28401.0,3,334,2012,11,4,2,3,48,29,4,0
28123.0,3,334,2012,11,4,3,3,48,29,4,0
28240.0,3,334,2012,11,4,4,3,48,29,4,0
29158.0,3,334,2012,11,4,5,3,48,29,4,0
31626.0,3,334,2012,11,4,6,3,48,29,4,0
35429.0,3,334,2012,11,4,7,3,48,29,4,0
36715.0,3,334,2012,11,4,8,3,48,29,4,0
36229.0,3,334,2012,11,4,9,3,48,29,4,0
35580.0,3,334,2012,11,4,10,3,48,29,4,0
34712.0,3,334,2012,11,4,11,3,48,29,4,0
33824.0,3,334,2012,11,4,12,3,48,29,4,0
33043.0,3,334,2012,11,4,13,3,48,29,4,0
32606.0,3,334,2012,11,4,14,3,48,29,4,0
32306.0,3,334,2012,11,4,15,3,48,29,4,0
32580.0,3,334,2012,11,4,16,3,48,29,4,0
34507.0,3,334,2012,11,4,17,3,48,29,4,0
37742.0,3,334,2012,11,4,18,3,48,29,4,0
37927.0,3,334,2012,11,4,19,3,48,29,4,0
37568.0,3,334,2012,11,4,20,3,48,29,4,0
36931.0,3,334,2012,11,4,21,3,48,29,4,0
35365.0,3,334,2012,11,4,22,3,48,29,4,0
32840.0,3,334,2012,11,4,23,3,48,29,4,0
30415.0,4,335,2012,11,4,0,4,48,30,4,0
28824.0,4,335,2012,11,4,1,4,48,30,4,0
28061.0,4,335,2012,11,4,2,4,48,30,4,0
27769.0,4,335,2012,11,4,3,4,48,30,4,0
27989.0,4,335,2012,11,4,4,4,48,30,4,0
28889.0,4,335,2012,11,4,5,4,48,30,4,0
31212.0,4,335,2012,11,4,6,4,48,30,4,0
35114.0,4,335,2012,11,4,7,4,48,30,4,0
36543.0,4,335,2012,11,4,8,4,48,30,4,0
36155.0,4,335,2012,11,4,9,4,48,30,4,0
35324.0,4,335,2012,11,4,10,4,48,30,4,0
34467.0,4,335,2012,11,4,11,4,48,30,4,0
33648.0,4,335,2012,11,4,12,4,48,30,4,0
32973.0,4,335,2012,11,4,13,4,48,30,4,0
32651.0,4,335,2012,11,4,14,4,48,30,4,0
32269.0,4,335,2012,11,4,15,4,48,30,4,0
32327.0,4,335,2012,11,4,16,4,48,30,4,0
33915.0,4,335,2012,11,4,17,4,48,30,4,0
36400.0,4,335,2012,11,4,18,4,48,30,4,0
36125.0,4,335,2012,11,4,19,4,48,30,4,0
35457.0,4,335,2012,11,4,20,4,48,30,4,0
34681.0,4,335,2012,11,4,21,4,48,30,4,0
33416.0,4,335,2012,11,4,22,4,48,30,4,0
31443.0,4,335,2012,11,4,23,4,48,30,4,0
29171.0,5,336,2012,12,4,0,5,48,1,1,1
27410.0,5,336,2012,12,4,1,5,48,1,1,1
26429.0,5,336,2012,12,4,2,5,48,1,1,1
25903.0,5,336,2012,12,4,3,5,48,1,1,1
25700.0,5,336,2012,12,4,4,5,48,1,1,1
26023.0,5,336,2012,12,4,5,5,48,1,1,1
26945.0,5,336,2012,12,4,6,5,48,1,1,1
28273.0,5,336,2012,12,4,7,5,48,1,1,1
29548.0,5,336,2012,12,4,8,5,48,1,1,1
30975.0,5,336,2012,12,4,9,5,48,1,1,1
31752.0,5,336,2012,12,4,10,5,48,1,1,1
31804.0,5,336,2012,12,4,11,5,48,1,1,1
31349.0,5,336,2012,12,4,12,5,48,1,1,1
30662.0,5,336,2012,12,4,13,5,48,1,1,1
29968.0,5,336,2012,12,4,14,5,48,1,1,1
29518.0,5,336,2012,12,4,15,5,48,1,1,1
29694.0,5,336,2012,12,4,16,5,48,1,1,1
31286.0,5,336,2012,12,4,17,5,48,1,1,1
33687.0,5,336,2012,12,4,18,5,48,1,1,1
33674.0,5,336,2012,12,4,19,5,48,1,1,1
33199.0,5,336,2012,12,4,20,5,48,1,1,1
32615.0,5,336,2012,12,4,21,5,48,1,1,1
31647.0,5,336,2012,12,4,22,5,48,1,1,1
29954.0,5,336,2012,12,4,23,5,48,1,1,1
27966.0,6,337,2012,12,4,0,6,48,2,1,1
26297.0,6,337,2012,12,4,1,6,48,2,1,1
25232.0,6,337,2012,12,4,2,6,48,2,1,1
24657.0,6,337,2012,12,4,3,6,48,2,1,1
24383.0,6,337,2012,12,4,4,6,48,2,1,1
24485.0,6,337,2012,12,4,5,6,48,2,1,1
25072.0,6,337,2012,12,4,6,6,48,2,1,1
26028.0,6,337,2012,12,4,7,6,48,2,1,1
27096.0,6,337,2012,12,4,8,6,48,2,1,1
28454.0,6,337,2012,12,4,9,6,48,2,1,1
29560.0,6,337,2012,12,4,10,6,48,2,1,1
29857.0,6,337,2012,12,4,11,6,48,2,1,1
29714.0,6,337,2012,12,4,12,6,48,2,1,1
29175.0,6,337,2012,12,4,13,6,48,2,1,1
28624.0,6,337,2012,12,4,14,6,48,2,1,1
28251.0,6,337,2012,12,4,15,6,48,2,1,1
28725.0,6,337,2012,12,4,16,6,48,2,1,1
31003.0,6,337,2012,12,4,17,6,48,2,1,1
33490.0,6,337,2012,12,4,18,6,48,2,1,1
33386.0,6,337,2012,12,4,19,6,48,2,1,1
33070.0,6,337,2012,12,4,20,6,48,2,1,1
32402.0,6,337,2012,12,4,21,6,48,2,1,1
30631.0,6,337,2012,12,4,22,6,48,2,1,1
28322.0,6,337,2012,12,4,23,6,48,2,1,1
25989.0,0,338,2012,12,4,0,0,49,3,1,0
24389.0,0,338,2012,12,4,1,0,49,3,1,0
23448.0,0,338,2012,12,4,2,0,49,3,1,0
23027.0,0,338,2012,12,4,3,0,49,3,1,0
23007.0,0,338,2012,12,4,4,0,49,3,1,0
23783.0,0,338,2012,12,4,5,0,49,3,1,0
26055.0,0,338,2012,12,4,6,0,49,3,1,0
29818.0,0,338,2012,12,4,7,0,49,3,1,0
31601.0,0,338,2012,12,4,8,0,49,3,1,0
31451.0,0,338,2012,12,4,9,0,49,3,1,0
31031.0,0,338,2012,12,4,10,0,49,3,1,0
30910.0,0,338,2012,12,4,11,0,49,3,1,0
30763.0,0,338,2012,12,4,12,0,49,3,1,0
30550.0,0,338,2012,12,4,13,0,49,3,1,0
30452.0,0,338,2012,12,4,14,0,49,3,1,0
30209.0,0,338,2012,12,4,15,0,49,3,1,0
30241.0,0,338,2012,12,4,16,0,49,3,1,0
31763.0,0,338,2012,12,4,17,0,49,3,1,0
34623.0,0,338,2012,12,4,18,0,49,3,1,0
34566.0,0,338,2012,12,4,19,0,49,3,1,0
34018.0,0,338,2012,12,4,20,0,49,3,1,0
33026.0,0,338,2012,12,4,21,0,49,3,1,0
31141.0,0,338,2012,12,4,22,0,49,3,1,0
28515.0,0,338,2012,12,4,23,0,49,3,1,0
25736.0,1,339,2012,12,4,0,1,49,4,1,0
24133.0,1,339,2012,12,4,1,1,49,4,1,0
23084.0,1,339,2012,12,4,2,1,49,4,1,0
22599.0,1,339,2012,12,4,3,1,49,4,1,0
22540.0,1,339,2012,12,4,4,1,49,4,1,0
23208.0,1,339,2012,12,4,5,1,49,4,1,0
25301.0,1,339,2012,12,4,6,1,49,4,1,0
29033.0,1,339,2012,12,4,7,1,49,4,1,0
30881.0,1,339,2012,12,4,8,1,49,4,1,0
31025.0,1,339,2012,12,4,9,1,49,4,1,0
30858.0,1,339,2012,12,4,10,1,49,4,1,0
30782.0,1,339,2012,12,4,11,1,49,4,1,0
30588.0,1,339,2012,12,4,12,1,49,4,1,0
30319.0,1,339,2012,12,4,13,1,49,4,1,0
30335.0,1,339,2012,12,4,14,1,49,4,1,0
30201.0,1,339,2012,12,4,15,1,49,4,1,0
30241.0,1,339,2012,12,4,16,1,49,4,1,0
31753.0,1,339,2012,12,4,17,1,49,4,1,0
34457.0,1,339,2012,12,4,18,1,49,4,1,0
34360.0,1,339,2012,12,4,19,1,49,4,1,0
33886.0,1,339,2012,12,4,20,1,49,4,1,0
32959.0,1,339,2012,12,4,21,1,49,4,1,0
31087.0,1,339,2012,12,4,22,1,49,4,1,0
28357.0,1,339,2012,12,4,23,1,49,4,1,0
25735.0,2,340,2012,12,4,0,2,49,5,1,0
23851.0,2,340,2012,12,4,1,2,49,5,1,0
22774.0,2,340,2012,12,4,2,2,49,5,1,0
22263.0,2,340,2012,12,4,3,2,49,5,1,0
22110.0,2,340,2012,12,4,4,2,49,5,1,0
22741.0,2,340,2012,12,4,5,2,49,5,1,0
24800.0,2,340,2012,12,4,6,2,49,5,1,0
28579.0,2,340,2012,12,4,7,2,49,5,1,0
30557.0,2,340,2012,12,4,8,2,49,5,1,0
30865.0,2,340,2012,12,4,9,2,49,5,1,0
31033.0,2,340,2012,12,4,10,2,49,5,1,0
31130.0,2,340,2012,12,4,11,2,49,5,1,0
30901.0,2,340,2012,12,4,12,2,49,5,1,0
30504.0,2,340,2012,12,4,13,2,49,5,1,0
30373.0,2,340,2012,12,4,14,2,49,5,1,0
30340.0,2,340,2012,12,4,15,2,49,5,1,0
30702.0,2,340,2012,12,4,16,2,49,5,1,0
32610.0,2,340,2012,12,4,17,2,49,5,1,0
35846.0,2,340,2012,12,4,18,2,49,5,1,0
36123.0,2,340,2012,12,4,19,2,49,5,1,0
35880.0,2,340,2012,12,4,20,2,49,5,1,0
35272.0,2,340,2012,12,4,21,2,49,5,1,0
33868.0,2,340,2012,12,4,22,2,49,5,1,0
31323.0,2,340,2012,12,4,23,2,49,5,1,0
28840.0,3,341,2012,12,4,0,3,49,6,1,0
27099.0,3,341,2012,12,4,1,3,49,6,1,0
26444.0,3,341,2012,12,4,2,3,49,6,1,0
26225.0,3,341,2012,12,4,3,3,49,6,1,0
26445.0,3,341,2012,12,4,4,3,49,6,1,0
27423.0,3,341,2012,12,4,5,3,49,6,1,0
30120.0,3,341,2012,12,4,6,3,49,6,1,0
34178.0,3,341,2012,12,4,7,3,49,6,1,0
35881.0,3,341,2012,12,4,8,3,49,6,1,0
35457.0,3,341,2012,12,4,9,3,49,6,1,0
34651.0,3,341,2012,12,4,10,3,49,6,1,0
34043.0,3,341,2012,12,4,11,3,49,6,1,0
33274.0,3,341,2012,12,4,12,3,49,6,1,0
32619.0,3,341,2012,12,4,13,3,49,6,1,0
32330.0,3,341,2012,12,4,14,3,49,6,1,0
32068.0,3,341,2012,12,4,15,3,49,6,1,0
32499.0,3,341,2012,12,4,16,3,49,6,1,0
34734.0,3,341,2012,12,4,17,3,49,6,1,0
38109.0,3,341,2012,12,4,18,3,49,6,1,0
38464.0,3,341,2012,12,4,19,3,49,6,1,0
38108.0,3,341,2012,12,4,20,3,49,6,1,0
37475.0,3,341,2012,12,4,21,3,49,6,1,0
36068.0,3,341,2012,12,4,22,3,49,6,1,0
33315.0,3,341,2012,12,4,23,3,49,6,1,0
30664.0,4,342,2012,12,4,0,4,49,7,1,0
28873.0,4,342,2012,12,4,1,4,49,7,1,0
27889.0,4,342,2012,12,4,2,4,49,7,1,0
27451.0,4,342,2012,12,4,3,4,49,7,1,0
27351.0,4,342,2012,12,4,4,4,49,7,1,0
27995.0,4,342,2012,12,4,5,4,49,7,1,0
29961.0,4,342,2012,12,4,6,4,49,7,1,0
33518.0,4,342,2012,12,4,7,4,49,7,1,0
35336.0,4,342,2012,12,4,8,4,49,7,1,0
35359.0,4,342,2012,12,4,9,4,49,7,1,0
35365.0,4,342,2012,12,4,10,4,49,7,1,0
35432.0,4,342,2012,12,4,11,4,49,7,1,0
34997.0,4,342,2012,12,4,12,4,49,7,1,0
34536.0,4,342,2012,12,4,13,4,49,7,1,0
34185.0,4,342,2012,12,4,14,4,49,7,1,0
33879.0,4,342,2012,12,4,15,4,49,7,1,0
34050.0,4,342,2012,12,4,16,4,49,7,1,0
35674.0,4,342,2012,12,4,17,4,49,7,1,0
37147.0,4,342,2012,12,4,18,4,49,7,1,0
36491.0,4,342,2012,12,4,19,4,49,7,1,0
35495.0,4,342,2012,12,4,20,4,49,7,1,0
34474.0,4,342,2012,12,4,21,4,49,7,1,0
33044.0,4,342,2012,12,4,22,4,49,7,1,0
30770.0,4,342,2012,12,4,23,4,49,7,1,0
28266.0,5,343,2012,12,4,0,5,49,8,1,1
26162.0,5,343,2012,12,4,1,5,49,8,1,1
25021.0,5,343,2012,12,4,2,5,49,8,1,1
24322.0,5,343,2012,12,4,3,5,49,8,1,1
23922.0,5,343,2012,12,4,4,5,49,8,1,1
24004.0,5,343,2012,12,4,5,5,49,8,1,1
24731.0,5,343,2012,12,4,6,5,49,8,1,1
25986.0,5,343,2012,12,4,7,5,49,8,1,1
27352.0,5,343,2012,12,4,8,5,49,8,1,1
28911.0,5,343,2012,12,4,9,5,49,8,1,1
29947.0,5,343,2012,12,4,10,5,49,8,1,1
30256.0,5,343,2012,12,4,11,5,49,8,1,1
29955.0,5,343,2012,12,4,12,5,49,8,1,1
29543.0,5,343,2012,12,4,13,5,49,8,1,1
29018.0,5,343,2012,12,4,14,5,49,8,1,1
28642.0,5,343,2012,12,4,15,5,49,8,1,1
28767.0,5,343,2012,12,4,16,5,49,8,1,1
30454.0,5,343,2012,12,4,17,5,49,8,1,1
32675.0,5,343,2012,12,4,18,5,49,8,1,1
32460.0,5,343,2012,12,4,19,5,49,8,1,1
31863.0,5,343,2012,12,4,20,5,49,8,1,1
31172.0,5,343,2012,12,4,21,5,49,8,1,1
30097.0,5,343,2012,12,4,22,5,49,8,1,1
28419.0,5,343,2012,12,4,23,5,49,8,1,1
26272.0,6,344,2012,12,4,0,6,49,9,1,1
24527.0,6,344,2012,12,4,1,6,49,9,1,1
23310.0,6,344,2012,12,4,2,6,49,9,1,1
22664.0,6,344,2012,12,4,3,6,49,9,1,1
22385.0,6,344,2012,12,4,4,6,49,9,1,1
22448.0,6,344,2012,12,4,5,6,49,9,1,1
22980.0,6,344,2012,12,4,6,6,49,9,1,1
23992.0,6,344,2012,12,4,7,6,49,9,1,1
25166.0,6,344,2012,12,4,8,6,49,9,1,1
26814.0,6,344,2012,12,4,9,6,49,9,1,1
28250.0,6,344,2012,12,4,10,6,49,9,1,1
29147.0,6,344,2012,12,4,11,6,49,9,1,1
29577.0,6,344,2012,12,4,12,6,49,9,1,1
29879.0,6,344,2012,12,4,13,6,49,9,1,1
30064.0,6,344,2012,12,4,14,6,49,9,1,1
30184.0,6,344,2012,12,4,15,6,49,9,1,1
30706.0,6,344,2012,12,4,16,6,49,9,1,1
32619.0,6,344,2012,12,4,17,6,49,9,1,1
34448.0,6,344,2012,12,4,18,6,49,9,1,1
34444.0,6,344,2012,12,4,19,6,49,9,1,1
33970.0,6,344,2012,12,4,20,6,49,9,1,1
33219.0,6,344,2012,12,4,21,6,49,9,1,1
31592.0,6,344,2012,12,4,22,6,49,9,1,1
29191.0,6,344,2012,12,4,23,6,49,9,1,1
26819.0,0,345,2012,12,4,0,0,50,10,1,0
24938.0,0,345,2012,12,4,1,0,50,10,1,0
24008.0,0,345,2012,12,4,2,0,50,10,1,0
23524.0,0,345,2012,12,4,3,0,50,10,1,0
23538.0,0,345,2012,12,4,4,0,50,10,1,0
24250.0,0,345,2012,12,4,5,0,50,10,1,0
26400.0,0,345,2012,12,4,6,0,50,10,1,0
30077.0,0,345,2012,12,4,7,0,50,10,1,0
32254.0,0,345,2012,12,4,8,0,50,10,1,0
32432.0,0,345,2012,12,4,9,0,50,10,1,0
32559.0,0,345,2012,12,4,10,0,50,10,1,0
32716.0,0,345,2012,12,4,11,0,50,10,1,0
32578.0,0,345,2012,12,4,12,0,50,10,1,0
32228.0,0,345,2012,12,4,13,0,50,10,1,0
32279.0,0,345,2012,12,4,14,0,50,10,1,0
32027.0,0,345,2012,12,4,15,0,50,10,1,0
32242.0,0,345,2012,12,4,16,0,50,10,1,0
33916.0,0,345,2012,12,4,17,0,50,10,1,0
35880.0,0,345,2012,12,4,18,0,50,10,1,0
35569.0,0,345,2012,12,4,19,0,50,10,1,0
34845.0,0,345,2012,12,4,20,0,50,10,1,0
33945.0,0,345,2012,12,4,21,0,50,10,1,0
32134.0,0,345,2012,12,4,22,0,50,10,1,0
29347.0,0,345,2012,12,4,23,0,50,10,1,0
